TOTAL_ELAPSED_TIME,QUERY_ID,QUERY_TEXT,DATABASE_NAME,SCHEMA_NAME,QUERY_TYPE,SESSION_ID,USER_NAME,ROLE_NAME,WAREHOUSE_NAME,WAREHOUSE_SIZE,WAREHOUSE_TYPE,CLUSTER_NUMBER,QUERY_TAG,EXECUTION_STATUS,ERROR_CODE,ERROR_MESSAGE,START_TIME,END_TIME,TOTAL_ELAPSED_TIME,BYTES_SCANNED,ROWS_PRODUCED,COMPILATION_TIME,EXECUTION_TIME,QUEUED_PROVISIONING_TIME,QUEUED_REPAIR_TIME,QUEUED_OVERLOAD_TIME,TRANSACTION_BLOCKED_TIME,OUTBOUND_DATA_TRANSFER_CLOUD,OUTBOUND_DATA_TRANSFER_REGION,OUTBOUND_DATA_TRANSFER_BYTES,INBOUND_DATA_TRANSFER_CLOUD,INBOUND_DATA_TRANSFER_REGION,INBOUND_DATA_TRANSFER_BYTES,CREDITS_USED_CLOUD_SERVICES,LIST_EXTERNAL_FILE_TIME,RELEASE_VERSION,EXTERNAL_FUNCTION_TOTAL_INVOCATIONS,EXTERNAL_FUNCTION_TOTAL_SENT_ROWS,EXTERNAL_FUNCTION_TOTAL_RECEIVED_ROWS,EXTERNAL_FUNCTION_TOTAL_SENT_BYTES,EXTERNAL_FUNCTION_TOTAL_RECEIVED_BYTES,IS_CLIENT_GENERATED_STATEMENT,QUERY_HASH,QUERY_HASH_VERSION,QUERY_PARAMETERIZED_HASH,QUERY_PARAMETERIZED_HASH_VERSION
787,01b3058f-0002-3095-0051-ba8700033266,"SELECT i_brand_id brand_id, i_brand brand,
  SUM(ss_ext_sales_price) ext_price
FROM date_dim, store_sales, item
WHERE d_date_sk = ss_sold_date_sk
  AND ss_item_sk = i_item_sk
  AND i_manager_id = 96
  AND d_moy = 12
  AND d_year = 2002
  AND i_brand NOT IN ('Brand#123', 'Brand#456')
GROUP BY i_brand, i_brand_id
ORDER BY ext_price DESC, i_brand_id
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:43:21.555-07:00,2024-03-16T00:43:22.342-07:00,787,41133985747,100,377,410,0,0,0,0,,,0,,,0,0.000059000,0,8.10.1,0,0,0,0,0,FALSE,773ecb31028e9c41ad02057f8c544140,2,446b5e1c85da4a116317f3c5abd054c5,1
1387,01b3058f-0002-317c-0051-ba87000371ee,"SELECT i_brand_id brand_id, i_brand brand,
  SUM(ss_ext_sales_price) ext_price
FROM date_dim, store_sales, item
WHERE d_date_sk = ss_sold_date_sk
  AND ss_item_sk = i_item_sk
  AND i_manager_id = 96
  AND d_moy = 12
  AND d_year BETWEEN 2000 AND 2002
GROUP BY i_brand, i_brand_id
ORDER BY ext_price DESC, i_brand_id
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:43:19.793-07:00,2024-03-16T00:43:21.18-07:00,1387,123405746643,100,387,1000,0,0,0,0,,,0,,,0,0.000061000,0,8.10.1,0,0,0,0,0,FALSE,871c1036ad973f91c667e8d09c9f7722,2,1afdb511b2cfaa57ed5e92ce9a8f0913,1
880,01b3058f-0002-3095-0051-ba870003325e,"SELECT i_brand_id brand_id, i_brand brand,
  SUM(ss_ext_sales_price) ext_price
FROM date_dim, store_sales, item
WHERE d_date_sk = ss_sold_date_sk
  AND ss_item_sk = i_item_sk
  AND i_manager_id = 96
  AND d_moy = 12
  AND d_year = 2002
  AND i_color = 'red'
GROUP BY i_brand, i_brand_id
ORDER BY ext_price DESC, i_brand_id
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:43:18.609-07:00,2024-03-16T00:43:19.489-07:00,880,41137192951,16,480,400,0,0,0,0,,,0,,,0,0.000076000,0,8.10.1,0,0,0,0,0,FALSE,61b0e911af3db23854892e0e787f173d,2,03309834e625c08731124d5c603f6267,1
805,01b3058f-0002-3095-0051-ba8700033256,"SELECT i_brand_id brand_id, i_brand brand,
  SUM(ss_ext_sales_price) ext_price
FROM date_dim, store_sales, item
WHERE d_date_sk = ss_sold_date_sk
  AND ss_item_sk = i_item_sk
  AND i_manager_id = 96
  AND d_moy = 12
  AND d_year = 2002
GROUP BY i_brand, i_brand_id
ORDER BY ext_price DESC, i_brand_id
LIMIT 50",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:43:17.441-07:00,2024-03-16T00:43:18.246-07:00,805,41133985747,50,450,355,0,0,0,0,,,0,,,0,0.000071000,0,8.10.1,0,0,0,0,0,FALSE,135a1907496488db937120128c7056ce,2,b8eca70fe6b3671a07609b580f099bba,1
1230,01b3058f-0002-3144-0051-ba870003a1f6,"SELECT i_brand_id brand_id, i_brand brand,
  SUM(ss_ext_sales_price) ext_price
FROM date_dim, store_sales, item
WHERE d_date_sk = ss_sold_date_sk
  AND ss_item_sk = i_item_sk
  AND i_manager_id = 96
  AND d_moy = 12
  AND d_year = 2002
GROUP BY i_brand, i_brand_id
ORDER BY i_brand, ext_price DESC
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:43:15.809-07:00,2024-03-16T00:43:17.039-07:00,1230,41133985747,100,575,655,0,0,0,0,,,0,,,0,0.000090000,0,8.10.1,0,0,0,0,0,FALSE,3c2d0aaa6a6dbc5ac5a7d32ee5cea6b9,2,45b348e01e27e2034da5addac68f9d35,1
1359,01b3058f-0002-3095-0051-ba870003324e,"SELECT i_category category,
  SUM(ss_ext_sales_price) ext_price
FROM date_dim, store_sales, item
WHERE d_date_sk = ss_sold_date_sk
  AND ss_item_sk = i_item_sk
  AND i_manager_id = 96
  AND d_moy = 12
  AND d_year = 2002
GROUP BY i_category
ORDER BY ext_price DESC
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:43:14.135-07:00,2024-03-16T00:43:15.494-07:00,1359,41133985747,10,522,837,0,0,0,0,,,0,,,0,0.000081000,0,8.10.1,0,0,0,0,0,FALSE,01c1c21a6ee3c380263d7dd5ef2d8b16,2,d939a77c3ea5d6a64bbd1194660ae93b,1
50,01b3058f-0002-3144-0051-ba870003a1ea,"SELECT i_brand_id brand_id, i_brand brand,
  SUM(ss_ext_sales_price) ext_price
FROM date_dim, store_sales, item
WHERE d_date_sk = ss_sold_date_sk
  AND ss_item_sk = i_item_sk
  AND i_manager_id = 96
  AND d_moy = 6
  AND d_year = 2002
  AND d_day_of_week = 'Monday'
GROUP BY i_brand, i_brand_id
ORDER BY ext_price DESC, i_brand_id
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,UNKNOWN,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,,STANDARD,,,FAILED_WITH_ERROR,904,"SQL compilation error: error line 9 at position 6
invalid identifier 'D_DAY_OF_WEEK'",2024-03-16T00:43:13.686-07:00,2024-03-16T00:43:13.736-07:00,50,0,0,50,0,0,0,0,0,,,0,,,0,0.000008000,0,8.10.1,0,0,0,0,0,FALSE,5e627e43d64495c6292a3691458aa39e,2,1b5d529257089b0441d0c16a81832b53,1
844,01b3058f-0002-3095-0051-ba870003323e,"SELECT i_brand_id brand_id, i_brand brand,
  SUM(ss_ext_sales_price) ext_price
FROM date_dim, store_sales, item
WHERE d_date_sk = ss_sold_date_sk
  AND ss_item_sk = i_item_sk
  AND i_manager_id = 85
  AND d_moy = 11
  AND d_year = 2003
GROUP BY i_brand, i_brand_id
ORDER BY ext_price DESC, i_brand_id
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:43:12.47-07:00,2024-03-16T00:43:13.314-07:00,844,27021964,0,527,317,0,0,0,0,,,0,,,0,0.000085000,0,8.10.1,0,0,0,0,0,FALSE,64c775a849ba21bd352c9b0c2c644fc4,2,279d4120ec520d9a94f05e360e88aeac,1
824,01b3058f-0002-3099-0051-ba870003613e,"SELECT * FROM (
  SELECT i_manufact_id,
    SUM(ss_sales_price) sum_sales,
    AVG(SUM(ss_sales_price)) OVER (PARTITION BY i_manufact_id) avg_quarterly_sales
  FROM item, store_sales, date_dim, store
  WHERE ss_item_sk = i_item_sk AND
    ss_sold_date_sk = d_date_sk AND
    ss_store_sk = s_store_sk AND
    d_month_seq IN (1213,1214,1215,1216,1217,1218,1219,1220,1221,1222,1223,1224)
    AND ((i_category IN ('Books','Children','Electronics', 'Toys', 'Fashion') AND
    i_class IN ('personal','portable','reference','self-help') AND
    i_brand IN ('brand #1', 'brand #2'))
    OR (i_category IN ('Women','Music','Men', 'Sports', 'Outdoor') AND
    i_class IN ('accessories','classical','fragrances','pants') AND
    i_brand IN ('brand #3', 'brand #4')))
  GROUP BY i_manufact_id, d_qoy
) tmp1
WHERE CASE WHEN avg_quarterly_sales > 0
  THEN ABS(sum_sales - avg_quarterly_sales) / avg_quarterly_sales
  ELSE NULL END > 0.1
ORDER BY avg_quarterly_sales, sum_sales, i_manufact_id
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:43:11.266-07:00,2024-03-16T00:43:12.09-07:00,824,27157644,0,550,274,0,0,0,0,,,0,,,0,0.000086000,0,8.10.1,0,0,0,0,0,FALSE,05f90c11cb6601444794987142714650,2,e8da4b66e008dec9c6534a51a8167eab,1
2083,01b3058f-0002-317c-0051-ba87000371da,"SELECT * FROM (
  SELECT i_manufact_id,
    SUM(ss_sales_price) sum_sales,
    AVG(SUM(ss_sales_price)) OVER (PARTITION BY i_manufact_id) avg_quarterly_sales
  FROM item, store_sales, date_dim, store
  WHERE ss_item_sk = i_item_sk AND
    ss_sold_date_sk = d_date_sk AND
    ss_store_sk = s_store_sk AND
    d_month_seq IN (1213,1214,1215,1216,1217,1218,1219,1220,1221,1222,1223,1224)
    AND ((i_category IN ('Books','Children','Electronics') AND
    i_class IN ('personal','portable','reference','self-help') AND
    i_brand IN ('scholaramalgamalg #14','scholaramalgamalg #7',
    'exportiunivamalg #9','scholaramalgamalg #9'))
    OR (i_category IN ('Women','Music','Men') AND
    i_class IN ('accessories','classical','fragrances','pants') AND
    i_brand IN ('amalgimporto #1','edu packscholar #1','exportiimporto #1',
    'importoamalg #1')))
  GROUP BY i_manufact_id, d_qoy
) tmp1
WHERE CASE WHEN avg_quarterly_sales > 0
  THEN ABS(sum_sales - avg_quarterly_sales) / avg_quarterly_sales
  ELSE NULL END > 0.1
ORDER BY i_manufact_id, avg_quarterly_sales, sum_sales
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:43:08.81-07:00,2024-03-16T00:43:10.893-07:00,2083,242603904652,100,626,1457,0,0,0,0,,,0,,,0,0.000098000,0,8.10.1,0,0,0,0,0,FALSE,e822766c62aa2e8bb7cd8d9f2268edd8,2,fc04a715fd4821c29607fdd150f5497b,1
1497,01b3058f-0002-3095-0051-ba870003322e,"SELECT * FROM (
  SELECT i_manufact_id,
    SUM(ss_sales_price) sum_sales,
    AVG(SUM(ss_sales_price)) OVER (PARTITION BY i_manufact_id) avg_quarterly_sales
  FROM item, store_sales, date_dim, store
  WHERE ss_item_sk = i_item_sk AND
    ss_sold_date_sk = d_date_sk AND
    ss_store_sk = s_store_sk AND
    d_month_seq IN (1213,1214,1215)
    AND ((i_category IN ('Books','Children','Electronics') AND
    i_class IN ('personal','portable','reference','self-help') AND
    i_brand IN ('scholaramalgamalg #14','scholaramalgamalg #7',
    'exportiunivamalg #9','scholaramalgamalg #9'))
    OR (i_category IN ('Women','Music','Men') AND
    i_class IN ('accessories','classical','fragrances','pants') AND
    i_brand IN ('amalgimporto #1','edu packscholar #1','exportiimporto #1',
    'importoamalg #1')))
  GROUP BY i_manufact_id, d_qoy
) tmp1
WHERE CASE WHEN avg_quarterly_sales > 0
  THEN ABS(sum_sales - avg_quarterly_sales) / avg_quarterly_sales
  ELSE NULL END > 0.1
ORDER BY avg_quarterly_sales, sum_sales, i_manufact_id
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:43:06.846-07:00,2024-03-16T00:43:08.343-07:00,1497,33726569612,100,523,974,0,0,0,0,,,0,,,0,0.000082000,0,8.10.1,0,0,0,0,0,FALSE,6251de01774848a81373a623c35a85ce,2,58db4bf5e2f57cc4acd252c5b775df89,1
1879,01b3058f-0002-3099-0051-ba8700036136,"SELECT * FROM (
  SELECT i_manufact_id,
    SUM(ss_sales_price) sum_sales,
    AVG(SUM(ss_sales_price)) OVER (PARTITION BY i_manufact_id) avg_quarterly_sales
  FROM item, store_sales, date_dim, store
  WHERE ss_item_sk = i_item_sk AND
    ss_sold_date_sk = d_date_sk AND
    ss_store_sk = s_store_sk AND
    d_month_seq IN (1213,1214,1215,1216,1217,1218,1219,1220,1221,1222,1223,1224)
    AND ((i_category IN ('Books','Children','Electronics', 'Home & Garden') AND
    i_class IN ('personal','portable','reference','self-help', 'gardening') AND
    i_brand IN ('scholaramalgamalg #14','scholaramalgamalg #7',
    'exportiunivamalg #9','scholaramalgamalg #9'))
    OR (i_category IN ('Women','Music','Men', 'Sports') AND
    i_class IN ('accessories','classical','fragrances','pants', 'athletic') AND
    i_brand IN ('amalgimporto #1','edu packscholar #1','exportiimporto #1',
    'importoamalg #1')))
  GROUP BY i_manufact_id, d_qoy
) tmp1
WHERE CASE WHEN avg_quarterly_sales > 0
  THEN ABS(sum_sales - avg_quarterly_sales) / avg_quarterly_sales
  ELSE NULL END > 0.1
ORDER BY avg_quarterly_sales, sum_sales, i_manufact_id
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:43:04.528-07:00,2024-03-16T00:43:06.407-07:00,1879,242603904652,100,557,1322,0,0,0,0,,,0,,,0,0.000087000,0,8.10.1,0,0,0,0,0,FALSE,ab8c75419822c77500bff708306e3088,2,cc57951e2f63906609b2dc22190972f7,1
2222,01b3058f-0002-3144-0051-ba870003a1de,"SELECT * FROM (
  SELECT i_manufact_id,
    AVG(ss_sales_price) avg_sales,
    AVG(AVG(ss_sales_price)) OVER (PARTITION BY i_manufact_id) avg_quarterly_sales
  FROM item, store_sales, date_dim, store
  WHERE ss_item_sk = i_item_sk AND
    ss_sold_date_sk = d_date_sk AND
    ss_store_sk = s_store_sk AND
    d_month_seq IN (1213,1214,1215,1216,1217,1218,1219,1220,1221,1222,1223,1224)
    AND ((i_category IN ('Books','Children','Electronics') AND
    i_class IN ('personal','portable','reference','self-help') AND
    i_brand IN ('scholaramalgamalg #14','scholaramalgamalg #7',
    'exportiunivamalg #9','scholaramalgamalg #9'))
    OR (i_category IN ('Women','Music','Men') AND
    i_class IN ('accessories','classical','fragrances','pants') AND
    i_brand IN ('amalgimporto #1','edu packscholar #1','exportiimporto #1',
    'importoamalg #1')))
  GROUP BY i_manufact_id, d_qoy
) tmp1
WHERE CASE WHEN avg_quarterly_sales > 0
  THEN ABS(avg_sales - avg_quarterly_sales) / avg_quarterly_sales
  ELSE NULL END > 0.1
ORDER BY avg_quarterly_sales, avg_sales, i_manufact_id
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:43:01.896-07:00,2024-03-16T00:43:04.118-07:00,2222,242603904652,0,663,1559,0,0,0,0,,,0,,,0,0.000103000,0,8.10.1,0,0,0,0,0,FALSE,2f9c644bbbbc0b2369d6983347980165,2,9883225e0299fe4a425d969d44458615,1
2955,01b3058e-0002-3099-0051-ba870003612e,"SELECT * FROM (
  SELECT i_manufact_id,
    SUM(ss_sales_price) sum_sales,
    AVG(SUM(ss_sales_price)) OVER (PARTITION BY i_manufact_id) avg_quarterly_sales
  FROM item, store_sales, date_dim, store
  WHERE ss_item_sk = i_item_sk AND
    ss_sold_date_sk = d_date_sk AND
    ss_store_sk = s_store_sk AND
    d_month_seq IN (1213,1214,1215,1216,1217,1218,1219,1220,1221,1222,1223,1224)
    AND ((i_category IN ('Books','Children','Electronics') AND
    i_class IN ('personal','portable','reference','self-help') AND
    i_brand NOT IN ('scholaramalgamalg #14'))
    OR (i_category IN ('Women','Music','Men') AND
    i_class IN ('accessories','classical','fragrances','pants') AND
    i_brand NOT IN ('edu packscholar #1')))
  GROUP BY i_manufact_id, d_qoy
) tmp1
WHERE CASE WHEN avg_quarterly_sales > 0
  THEN ABS(sum_sales - avg_quarterly_sales) / avg_quarterly_sales
  ELSE NULL END > 0.1
ORDER BY avg_quarterly_sales, sum_sales, i_manufact_id
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:42:58.574-07:00,2024-03-16T00:43:01.529-07:00,2955,242603904652,100,608,2347,0,0,0,0,,,0,,,0,0.000095000,0,8.10.1,0,0,0,0,0,FALSE,67ce1390bf3057f0a62ca91c9b44bdd5,2,36b331612541a005d5feb6fbadb9ecc7,1
2097,01b3058e-0002-326c-0051-ba870003c1aa,"SELECT * FROM (
  SELECT i_manufact_id,
    SUM(ss_sales_price) sum_sales,
    AVG(SUM(ss_sales_price)) OVER (PARTITION BY i_manufact_id) avg_quarterly_sales
  FROM item, store_sales, date_dim, store
  WHERE ss_item_sk = i_item_sk AND
    ss_sold_date_sk = d_date_sk AND
    ss_store_sk = s_store_sk AND
    d_month_seq IN (1213,1214,1215,1216,1217,1218,1219,1220,1221,1222,1223,1224)
    AND ((i_category IN ('Books','Children','Electronics') AND
    i_class IN ('personal','portable','reference','self-help') AND
    i_brand IN ('scholaramalgamalg #14','scholaramalgamalg #7',
    'exportiunivamalg #9','scholaramalgamalg #9'))
    OR (i_category IN ('Women','Music','Men') AND
    i_class IN ('accessories','classical','fragrances','pants') AND
    i_brand IN ('amalgimporto #1','edu packscholar #1','exportiimporto #1',
    'importoamalg #1')))
  GROUP BY i_manufact_id, d_qoy
) tmp1
WHERE CASE WHEN avg_quarterly_sales > 0
  THEN ABS(sum_sales - avg_quarterly_sales) / avg_quarterly_sales
  ELSE NULL END > 0.1
ORDER BY avg_quarterly_sales, sum_sales, i_manufact_id
LIMIT 50",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:42:56.106-07:00,2024-03-16T00:42:58.203-07:00,2097,242603904652,50,538,1559,0,0,0,0,,,0,,,0,0.000084000,0,8.10.1,0,0,0,0,0,FALSE,004d1cdb313b6a5f0196fc03782e2587,2,371574c734b69914940bf0ca2c23378a,1
2138,01b3058e-0002-3095-0051-ba8700033226,"SELECT * FROM (
  SELECT i_manufact_id,
    SUM(ss_sales_price) sum_sales,
    AVG(SUM(ss_sales_price)) OVER (PARTITION BY i_manufact_id) avg_quarterly_sales
  FROM item, store_sales, date_dim, store
  WHERE ss_item_sk = i_item_sk AND
    ss_sold_date_sk = d_date_sk AND
    ss_store_sk = s_store_sk AND
    d_month_seq IN (1213,1214,1215,1216,1217,1218,1219,1220,1221,1222,1223,1224)
    AND ((i_category IN ('Books','Children','Electronics') AND
    i_class IN ('personal','portable','reference','self-help') AND
    i_brand IN ('scholaramalgamalg #14','scholaramalgamalg #7',
    'exportiunivamalg #9','scholaramalgamalg #9'))
    OR (i_category IN ('Women','Music','Men') AND
    i_class IN ('accessories','classical','fragrances','pants') AND
    i_brand IN ('amalgimporto #1','edu packscholar #1','exportiimporto #1',
    'importoamalg #1')))
  GROUP BY i_manufact_id, d_qoy
) tmp1
WHERE CASE WHEN avg_quarterly_sales > 0
  THEN ABS(sum_sales - avg_quarterly_sales) / avg_quarterly_sales
  ELSE NULL END < 0.1
ORDER BY avg_quarterly_sales, sum_sales, i_manufact_id
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:42:53.631-07:00,2024-03-16T00:42:55.769-07:00,2138,242603904652,100,528,1610,0,0,0,0,,,0,,,0,0.000083000,0,8.10.1,0,0,0,0,0,FALSE,280a3d2a4af7c1a7cf0f2fbf043f4a20,2,5047c2b6977e24532f5e7f7d29e3ed60,1
2852,01b3058e-0002-317c-0051-ba87000371ce,"SELECT * FROM (
  SELECT i_manufact_id,
    SUM(ss_sales_price) sum_sales,
    AVG(SUM(ss_sales_price)) OVER (PARTITION BY i_manufact_id) avg_quarterly_sales
  FROM item, store_sales, date_dim, store
  WHERE ss_item_sk = i_item_sk AND
    ss_sold_date_sk = d_date_sk AND
    ss_store_sk = s_store_sk AND
    d_month_seq IN (1213,1214,1215,1216,1217,1218,1219,1220,1221,1222,1223,1224)
    AND ((i_category IN ('Books','Electronics') AND
    i_class IN ('portable','reference') AND
    i_brand IN ('scholaramalgamalg #14','exportiunivamalg #9'))
    OR (i_category IN ('Women','Men') AND
    i_class IN ('accessories','fragrances') AND
    i_brand IN ('amalgimporto #1','edu packscholar #1')))
  GROUP BY i_manufact_id, d_qoy
) tmp1
WHERE CASE WHEN avg_quarterly_sales > 0
  THEN ABS(sum_sales - avg_quarterly_sales) / avg_quarterly_sales
  ELSE NULL END > 0.1
ORDER BY avg_quarterly_sales, sum_sales, i_manufact_id
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:42:50.446-07:00,2024-03-16T00:42:53.298-07:00,2852,242603904652,100,653,2199,0,0,0,0,,,0,,,0,0.000102000,0,8.10.1,0,0,0,0,0,FALSE,03eb99a7414e673d4ea91a6b3026ed81,2,4a690a15538eb0be9da0648a1005cc58,1
3434,01b3058e-0002-326c-0051-ba870003c19a,"SELECT * FROM (
  SELECT i_manufact_id,
    SUM(ss_sales_price) sum_sales,
    AVG(SUM(ss_sales_price)) OVER (PARTITION BY i_manufact_id) avg_quarterly_sales
  FROM item, store_sales, date_dim, store
  WHERE ss_item_sk = i_item_sk AND
    ss_sold_date_sk = d_date_sk AND
    ss_store_sk = s_store_sk AND
    d_month_seq IN (1201,1202,1203,1204,1205,1206,1207,1208,1209,1210,1211,1212)
    AND ((i_category IN ('Books','Children','Electronics') AND
    i_class IN ('personal','portable','reference','self-help') AND
    i_brand IN ('scholaramalgamalg #14','scholaramalgamalg #7',
    'exportiunivamalg #9','scholaramalgamalg #9'))
    OR (i_category IN ('Women','Music','Men') AND
    i_class IN ('accessories','classical','fragrances','pants') AND
    i_brand IN ('amalgimporto #1','edu packscholar #1','exportiimporto #1',
    'importoamalg #1')))
  GROUP BY i_manufact_id, d_qoy
) tmp1
WHERE CASE WHEN avg_quarterly_sales > 0
  THEN ABS(sum_sales - avg_quarterly_sales) / avg_quarterly_sales
  ELSE NULL END > 0.1
ORDER BY avg_quarterly_sales, sum_sales, i_manufact_id
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:42:46.651-07:00,2024-03-16T00:42:50.085-07:00,3434,242551865375,100,816,2618,0,0,0,0,,,0,,,0,0.000127000,0,8.10.1,0,0,0,0,0,FALSE,b87b16164f806f85e337b6b7a67d220d,2,7d3f8b25fe80b810345f32278563c97a,1
19575,01b3058e-0002-317c-0051-ba87000371c2,"WITH ssales AS (
  SELECT c_last_name, c_first_name, s_store_name, ca_state, s_state, i_color, i_current_price, i_manager_id, i_units, i_size, SUM(ss_net_paid_inc_tax) netpaid
  FROM store_sales, store_returns, store, item, customer, customer_address
  WHERE ss_ticket_number = sr_ticket_number
    AND ss_item_sk = sr_item_sk
    AND ss_customer_sk = c_customer_sk
    AND ss_item_sk = i_item_sk
    AND ss_store_sk = s_store_sk
    AND c_current_addr_sk = ca_address_sk
    AND c_birth_country <> 'USA'
    AND s_zip = ca_zip
    AND s_market_id = 8
  GROUP BY c_last_name, c_first_name, s_store_name, ca_state, s_state, i_color, i_current_price, i_manager_id, i_units, i_size
)

SELECT c_last_name, c_first_name, s_store_name, SUM(netpaid) paid
FROM ssales
WHERE i_color = 'cornsilk'
GROUP BY c_last_name, c_first_name, s_store_name
HAVING SUM(netpaid) > (SELECT 0.05 * AVG(netpaid) FROM ssales)
ORDER BY c_last_name, c_first_name, s_store_name",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:42:26.681-07:00,2024-03-16T00:42:46.256-07:00,19575,2759792735144,256,945,18630,0,0,0,0,,,0,,,0,0.000147000,0,8.10.1,0,0,0,0,0,FALSE,fd6387df9865d6a5209c4d37dd85821e,2,7d15737eb0d4bc41d3b66c1a10aba830,1
